Application Number,Application: Buy Rate,Application: Funded Amount,Application: BPA Broker Negotiation,Application: Origination Fee,Application: Remittance Frequency,Primary Contact Gender,Application: Close Date,customer Age,Amount,crime_record,Applications received All Time,Applications received by last 1 Month,Applications received by last 3 Months,Applications received by last 6 Months,Average Daily Negatives,Average Monthly Sales,Avg Daily Bank Balance,Avg Number of Monthly Deposits,Brokers submitted All Time,Brokers submitted last 1 month,Brokers submitted last 3 months,Brokers submitted last 6 months,Credit Score,Daily Bank Balance v/s Daily Payment,Days,Factor Rate,Has Website,Industry,Inquiry Count,Months,Number of Trade Lines,Office Space,Open Bankruptcy,Position,Public Records,Sales to Payment,Satisfactory,Shipping State,Sum of Monthly Personal Debt,Time In Business Actual,Type,Volume - 4 Months Ago,Volume - 6 Months Ago,Volume - Three Months Ago,Yearly Total Sales,Outcome
APP-573770,1.25,6000.0,0,3.0,Daily,Male,10/18/2018,34.0,6000.0,,1.0,1.0,1.0,1.0,0.0,9871.94,4006.6,31.33,1.0,1.0,1.0,1.0,640.0,75.0581,154.0,1.37,No,Restaurant,9.0,7.33,19.0,Rent,0.0,First,0.0,0.0,17.0,NV,1378.0,0.3,New Deal,,,11534.88,118463.28,Pos
APP-573679,1.25,15000.0,0,3.0,Daily,Male,10/18/2018,55.0,15000.0,,1.0,1.0,1.0,1.0,4.67,32876.65,5293.35,23.33,1.0,1.0,1.0,1.0,618.0,39.6684,154.0,1.37,Yes,Insurance,13.0,7.33,23.0,Rent,0.0,First,0.0,0.0,18.0,LA,3138.0,16.9,New Deal,,,32313.29,394519.8,Pos
APP-573612,1.375,7500.0,0,3.0,Daily,Male,10/18/2018,55.0,7500.0,drug,2.0,2.0,2.0,2.0,2.75,9780.87,717.74,33.0,1.0,1.0,1.0,1.0,658.0,8.8643,132.0,1.425,Yes,Restaurant,9.0,6.29,10.0,Rent,0.0,First,0.0,0.0,10.0,KS,1279.0,0.8,New Deal,12479.34,,8416.91,117370.44,Pos
APP-571749,1.295,11500.0,0,3.0,Daily,Female,10/18/2018,54.0,11500.0,traffic,1.0,1.0,1.0,1.0,4.33,14331.92,519.01,41.0,1.0,1.0,1.0,1.0,629.0,4.3014,132.0,1.385,Yes,Restaurant,6.0,6.29,15.0,Own,0.0,First,0.0,0.0,15.0,MN,2791.0,1.5,New Deal,,,15356.95,171983.04,Pos
APP-571329,1.375,15000.0,0,3.0,Daily,Male,10/18/2018,38.0,15000.0,drug,1.0,1.0,1.0,1.0,0.0,47853.37,3899.73,42.33,1.0,1.0,1.0,1.0,609.0,23.4246,132.0,1.465,Yes,Restaurant,5.0,6.29,13.0,Rent,1.0,First,1.0,0.0,11.0,CT,794.0,0.7,New Deal,,,56006.22,574240.44,Pos
APP-570867,1.26,16000.0,0,3.0,Daily,Female,10/18/2018,52.0,16000.0,,6.0,1.0,1.0,1.0,0.43,14789.07,608.45,30.71,1.0,1.0,1.0,1.0,609.0,5.2209,176.0,1.33,Yes,Food & Beverage,4.0,8.38,26.0,Rent,0.0,First,0.0,0.0,18.0,CT,2478.0,3.7,Renewal,12483.17,14548.2,25335.35,177468.84,Pos
APP-569773,1.295,54000.0,0,3.0,Daily,Male,10/18/2018,53.0,54000.0,,2.0,1.0,1.0,2.0,0.17,67211.75,7151.77,6.0,1.0,1.0,1.0,1.0,532.0,12.3549,132.0,1.415,No,Logistics companies,7.0,6.29,10.0,Own,0.0,First,0.0,0.0,9.0,WA,3606.0,13.2,Renewal,80175.83,56819.25,59647.43,806541,Pos
APP-569465,1.375,10000.0,0,3.0,Daily,Male,10/18/2018,47.0,10000.0,traffic,2.0,1.0,1.0,1.0,0.29,21565.32,2482.88,14.57,2.0,1.0,1.0,1.0,503.0,23.0341,132.0,1.405,No,Transportation,27.0,6.29,14.0,Rent,0.0,First,0.0,0.0,11.0,NV,3230.0,1.6,New Deal,20611.47,23918.3,22626.42,258783.84,Pos
APP-569393,1.375,15000.0,0,3.0,Daily,Male,10/18/2018,51.0,15000.0,traffic,1.0,1.0,1.0,1.0,2.67,101011.92,7345.9,8.0,1.0,1.0,1.0,1.0,614.0,43.2392,132.0,1.495,No,Trucking,3.0,6.29,28.0,Own,0.0,First,0.0,0.0,24.0,DE,3944.0,5.9,New Deal,,,94217.4,1212143.04,Pos
APP-567594,1.25,10000.0,0,3.0,Daily,Female,10/18/2018,49.0,10000.0,,1.0,1.0,1.0,1.0,0.0,9195.64,2076.33,19.33,1.0,1.0,1.0,1.0,650.0,26.6743,176.0,1.37,Yes,Food carts,12.0,8.38,10.0,Rent,0.0,First,0.0,0.0,10.0,CO,752.0,1.9,New Deal,,,10640.02,110347.68,Pos
APP-569980,1.25,53000.0,0,3.0,Daily,Female,10/18/2018,57.0,53000.0,,1.0,1.0,1.0,1.0,0.0,114412.54,8199.13,126.0,1.0,1.0,1.0,1.0,546.0,20.4717,176.0,1.33,Yes,Dentists,4.0,8.38,40.0,Rent,0.0,Second,0.0,10.41,40.0,MI,3503.0,15.5,New Deal,,,162102.18,1372950.48,Pos
APP-574308,1.25,23500.0,0,3.0,Daily,Male,10/18/2018,53.0,23500.0,,6.0,3.0,3.0,4.0,0.0,110791.94,50850,45.57,6.0,3.0,3.0,4.0,641.0,245.6976,154.0,1.37,Yes,Restaurant,33.0,7.33,9.0,Rent,0.0,Third,0.0,14.03,9.0,FL,872.0,1.8,Potential Dupe,132516.82,120675.64,94789.47,1329503.28,Pos
APP-574868,1.26,6200.0,0,3.0,Daily,Male,10/18/2018,37.0,6200.0,,2.0,1.0,2.0,2.0,0.25,79368.73,6434.01,12.25,1.0,1.0,1.0,1.0,552.0,115.8029,154.0,1.38,Yes,Healthcare,17.0,7.33,12.0,Rent,0.0,Second,0.0,2.85,12.0,CA,22675.0,0.9,Parallel,,,88360.42,952424.76,Pos
APP-573685,1.295,6000.0,0,3.0,Daily,Male,10/18/2018,48.0,6000.0,traffic,7.0,1.0,1.0,2.0,0.4,40566.2,5616.09,15.17,2.0,1.0,1.0,1.0,554.0,91.4262,132.0,1.415,Yes,Body Shops,4.0,6.29,6.0,Rent,0.0,Second,0.0,3.85,5.0,IN,1767.0,4.4,Parallel,46722.71,38639.03,50267.68,486794.4,Pos
APP-571533,1.25,15000.0,0,3.0,Daily,Male,10/18/2018,65.0,15000.0,drug,1.0,1.0,1.0,1.0,0.0,45735.74,2549.96,30.17,1.0,1.0,1.0,1.0,615.0,19.1094,154.0,1.37,No,Restaurant,10.0,7.33,16.0,Own,0.0,Second,0.0,9.68,16.0,FL,934.0,28.1,New Deal,41196.96,55614.33,41417.51,548828.88,Pos
APP-576910,1.25,13500.0,0,3.0,Daily,Male,10/19/2018,41.0,13500.0,drug,1.0,1.0,1.0,1.0,0.0,13808.32,3875.44,10.5,1.0,1.0,1.0,1.0,664.0,33.2399,154.0,1.33,No,Trucking,14.0,7.33,22.0,Own,1.0,First,1.0,0.0,19.0,SC,5085.0,0.8,New Deal,15175.0,,15359.87,165699.84,Neg
APP-576750,1.375,25000.0,0,3.0,Daily,Male,10/19/2018,38.0,25000.0,traffic,3.0,1.0,3.0,3.0,0.0,55726.45,2256.54,16.0,2.0,1.0,2.0,2.0,561.0,7.9697,132.0,1.495,No,Trucking,13.0,6.29,8.0,Rent,0.0,First,0.0,0.0,8.0,FL,3497.0,1.0,New Deal,63801.54,,76717.38,668717.4,Neg
APP-576049,1.375,15000.0,0,3.0,Daily,Female,10/19/2018,34.0,15000.0,traffic,1.0,1.0,1.0,1.0,0.0,24210.31,3978.33,5.67,1.0,1.0,1.0,1.0,566.0,23.4171,132.0,1.495,Yes,Counseling,2.0,6.29,45.0,Own,0.0,First,0.0,0.0,34.0,GA,6291.0,2.7,New Deal,,,27693.26,290523.72,Neg
APP-575724,1.375,18000.0,0,3.0,Daily,Male,10/19/2018,33.0,18000.0,,1.0,1.0,1.0,1.0,0.0,33415.58,7075.08,22.67,1.0,1.0,1.0,1.0,682.0,36.4094,132.0,1.425,No,Home renovations,13.0,6.29,11.0,Rent,0.0,First,0.0,0.0,11.0,FL,465.0,0.3,New Deal,,,3600,400986.96,Neg
APP-575525,1.25,8000.0,0,3.0,Daily,Male,10/19/2018,50.0,8000.0,,2.0,1.0,1.0,2.0,0.0,8484.68,5225.98,27.14,1.0,1.0,1.0,1.0,570.0,84.2667,154.0,1.37,No,Restaurant,8.0,7.33,11.0,Rent,0.0,First,0.0,0.0,8.0,CA,1779.0,6.3,Renewal,18230.52,24781.09,35659.68,101816.16,Neg
APP-574313,1.295,12000.0,0,3.0,Daily,Male,10/19/2018,68.0,12000.0,,1.0,1.0,1.0,1.0,0.0,15025,937.21,11.0,1.0,1.0,1.0,1.0,763.0,7.2855,132.0,1.415,No,Finance,4.0,6.29,4.0,Rent,0.0,First,0.0,0.0,4.0,CO,0.0,1.9,New Deal,,,19680,180300,Neg
APP-573494,1.375,13000.0,0,3.0,Daily,Male,10/19/2018,44.0,13000.0,drug,1.0,1.0,1.0,1.0,0.0,17170.2,1785.68,41.75,1.0,1.0,1.0,1.0,639.0,13.7837,143.0,1.425,Yes,Landscaping,27.0,6.81,23.0,Rent,1.0,First,1.0,0.0,18.0,TX,1116.0,0.5,New Deal,9800.92,,15243.94,206042.4,Neg
APP-570987,1.375,6000.0,0,3.0,Daily,Male,10/19/2018,50.0,6000.0,drug,1.0,1.0,1.0,1.0,2.33,14646.17,1820.34,9.67,1.0,1.0,1.0,1.0,622.0,26.7894,132.0,1.495,No,Electrical,,6.29,0.0,Own,0.0,First,,0.0,0.0,MA,0.0,22.8,New Deal,,,,175754.04,Neg
APP-567631,1.375,21000.0,0,3.0,Daily,Male,10/19/2018,41.0,21000.0,traffic,2.0,1.0,2.0,2.0,1.11,64381.01,3617.93,20.0,1.0,1.0,1.0,1.0,713.0,20.767,132.0,1.475,No,Construction,8.0,6.29,9.0,Rent,0.0,Second,0.0,5.06,8.0,IL,2988.0,9.4,New Deal,68085.71,78124.15,66518.59,772572.12,Neg
APP-576914,1.375,9500.0,0,3.0,Daily,Male,10/19/2018,55.0,9500.0,drug,2.0,1.0,2.0,2.0,0.0,13595.98,4477.67,5.33,2.0,1.0,2.0,2.0,563.0,41.6179,132.0,1.495,No,Contracting,23.0,6.29,19.0,Rent,0.0,First,0.0,0.0,16.0,IN,1397.0,4.1,New Deal,,,14727.5,163151.76,Pos
APP-576023,1.25,5500.0,0,3.0,Daily,Male,10/19/2018,45.0,5500.0,,2.0,2.0,2.0,2.0,0.0,6397.32,443.76,24.33,1.0,1.0,1.0,1.0,668.0,7.7744,132.0,1.37,No,Landscaping,37.0,6.29,10.0,Rent,0.0,First,0.0,0.0,10.0,FL,699.0,1.0,Potential Dupe,,,,76767.84,Pos
APP-575703,1.375,12000.0,0,3.0,Daily,Male,10/19/2018,59.0,12000.0,drug,1.0,1.0,1.0,1.0,0.0,17734.83,1951.98,13.67,1.0,1.0,1.0,1.0,516.0,14.3623,132.0,1.495,No,Trucking,27.0,6.29,22.0,Rent,0.0,First,0.0,0.0,14.0,NE,474.0,1.7,New Deal,,,29732.26,212817.96,Pos
APP-573620,1.375,27000.0,0,3.0,Daily,Male,10/19/2018,54.0,27000.0,drug,1.0,1.0,1.0,1.0,0.0,36369.99,8276,8.33,1.0,1.0,1.0,1.0,633.0,27.4312,132.0,1.475,No,Plumbing,19.0,6.29,28.0,Own,0.0,First,0.0,0.0,26.0,CA,8328.0,0.6,New Deal,,,10995.66,436439.88,Pos
APP-572963,1.295,47500.0,0,3.0,Daily,Female,10/19/2018,44.0,47500.0,,1.0,1.0,1.0,1.0,0.0,59359.74,26937.58,6.67,1.0,1.0,1.0,1.0,712.0,36.7658,132.0,1.405,No,Real Estate,14.0,6.29,47.0,Rent,0.0,First,0.0,0.0,47.0,NJ,11669.0,5.3,New Deal,108501.57,63414,28310.18,712316.88,Pos
APP-572668,1.375,11000.0,0,3.0,Daily,Female,10/19/2018,32.0,11000.0,,1.0,1.0,1.0,1.0,0.17,15001.26,2377.39,51.67,1.0,1.0,1.0,1.0,470.0,19.0832,132.0,1.495,Yes,Food & Beverage,13.0,6.29,10.0,Rent,0.0,First,0.0,0.0,10.0,SC,1761.0,4.0,New Deal,12439.82,16449.71,17852.45,180015.12,Pos
APP-569738,1.31,22500.0,0,3.0,Daily,Female,10/19/2018,52.0,22500.0,,8.0,1.0,1.0,1.0,0.62,24340.19,1696.65,11.5,4.0,1.0,1.0,1.0,726.0,8.4765,154.0,1.37,No,Healthcare,5.0,7.33,2.0,Rent,0.0,First,0.0,0.0,2.0,NV,428.0,13.9,Paid Renewal,47507.75,,23821,292082.28,Pos
APP-570433,1.32,96000.0,0,3.0,Weekly,Male,10/19/2018,48.0,96000.0,traffic,5.0,2.0,3.0,3.0,0.0,248653.96,115047.33,28.0,2.0,1.0,1.0,1.0,668.0,217.9711,251.0,1.38,Yes,Retail,35.0,11.95,32.0,Rent,0.0,Third,0.0,4.17,31.0,MI,5349.0,10.5,Potential Dupe,223534.89,403417.99,403417.99,2983847.52,Pos
APP-574743,1.375,8500.0,0,3.0,Daily,Male,10/19/2018,42.0,8500.0,,1.0,1.0,1.0,1.0,0.33,38190.46,2327.52,40.67,1.0,1.0,1.0,1.0,578.0,24.177,132.0,1.495,No,Transportation,21.0,6.29,20.0,Rent,1.0,Second,1.0,9.02,16.0,GA,2352.0,2.6,New Deal,50609.99,53171.95,36306.54,458285.52,Pos
APP-577867,1.295,62000.0,0,3.0,Daily,Male,10/22/2018,43.0,62000.0,traffic,2.0,1.0,1.0,2.0,1.33,77772.33,7662.88,8.5,1.0,1.0,1.0,1.0,538.0,11.5297,132.0,1.415,Yes,Landscaping,0.0,6.29,18.0,Own,0.0,First,0.0,0.0,17.0,CA,5844.0,6.9,Renewal,93532.72,52152,66102.99,933267.96,Neg
APP-577463,1.375,9500.0,0,3.0,Daily,Male,10/22/2018,45.0,9500.0,,10.0,1.0,1.0,1.0,1.67,17723.76,3767.39,22.67,10.0,1.0,1.0,1.0,585.0,35.0162,132.0,1.495,Yes,Education,32.0,6.29,5.0,Rent,0.0,First,0.0,0.0,1.0,CA,1654.0,4.6,New Deal,,,21030.97,212685.12,Neg
APP-577345,1.375,10500.0,0,3.0,Daily,Male,10/22/2018,43.0,10500.0,,1.0,1.0,1.0,1.0,0.0,14042.04,2430.27,21.33,1.0,1.0,1.0,1.0,541.0,21.1438,132.0,1.445,Yes,Chiropractors,43.0,6.29,19.0,Own,0.0,First,0.0,0.0,17.0,TX,2564.0,0.6,New Deal,,,21699.99,168504.48,Neg
APP-577292,1.375,9500.0,0,3.0,Daily,Male,10/22/2018,53.0,9500.0,traffic,1.0,1.0,1.0,1.0,3.33,12564.69,659.01,32.33,1.0,1.0,1.0,1.0,569.0,6.1252,132.0,1.495,Yes,Retail,2.0,6.29,3.0,Rent,0.0,First,0.0,0.0,3.0,GA,526.0,13.5,New Deal,,,15137.1,150776.28,Neg
APP-576978,1.295,6500.0,0,3.0,Daily,Male,10/22/2018,51.0,6500.0,traffic,2.0,2.0,2.0,2.0,0.0,8189.31,1831.8,10.5,1.0,1.0,1.0,1.0,519.0,26.2887,132.0,1.415,No,Transportation,2.0,6.29,5.0,Own,0.0,First,0.0,0.0,3.0,TX,1645.0,3.9,New Deal,9376.75,,8822,98271.72,Neg
APP-576805,1.375,10000.0,0,3.0,Daily,Male,10/22/2018,53.0,10000.0,drug,1.0,1.0,1.0,1.0,0.0,22328.42,2469.3,7.0,1.0,1.0,1.0,1.0,629.0,21.802,132.0,1.495,No,Construction,14.0,6.29,25.0,Rent,0.0,First,0.0,0.0,18.0,FL,2579.0,1.5,New Deal,34116.93,,24637.59,267941.04,Neg
APP-576096,1.375,14500.0,0,3.0,Daily,Male,10/22/2018,50.0,14500.0,fraud,1.0,1.0,1.0,1.0,0.0,23670.69,36451.62,5.67,1.0,1.0,1.0,1.0,548.0,221.9682,132.0,1.495,No,Construction,3.0,6.29,8.0,Rent,0.0,First,0.0,0.0,2.0,MO,268.0,18.2,New Deal,,,39760.27,284048.28,Neg
APP-574615,1.375,13000.0,0,3.0,Daily,Male,10/22/2018,43.0,13000.0,,1.0,1.0,1.0,1.0,0.33,21385.02,669.6,10.0,1.0,1.0,1.0,1.0,491.0,4.548,132.0,1.495,Yes,Painting,10.0,6.29,28.0,Rent,0.0,First,0.0,0.0,21.0,CO,1859.0,8.3,New Deal,,,25786.41,256620.24,Neg
APP-569455,1.375,17000.0,0,3.0,Daily,Male,10/22/2018,49.0,17000.0,,3.0,2.0,2.0,3.0,1.33,37241.85,2187.58,7.5,2.0,2.0,2.0,2.0,582.0,12.0045,132.0,1.415,No,Healthcare,17.0,6.29,16.0,Rent,0.0,First,0.0,0.0,16.0,OK,2521.0,2.0,Potential Dupe,35970.09,32752.92,41027.76,446902.2,Neg
APP-575966,1.295,12500.0,0,3.0,Daily,Male,10/22/2018,41.0,12500.0,,1.0,1.0,1.0,1.0,0.17,15336.33,900.76,18.67,1.0,1.0,1.0,1.0,552.0,6.7221,132.0,1.415,No,Transportation,7.0,6.29,81.0,Own,0.0,First,0.0,0.0,81.0,SC,3611.0,0.7,New Deal,,,13886.76,184035.96,Neg
APP-574803,1.375,7500.0,0,3.0,Daily,Male,10/22/2018,64.0,7500.0,,10.0,2.0,2.0,2.0,3.33,9985.87,779.33,8.0,10.0,2.0,2.0,2.0,488.0,9.2988,132.0,1.475,No,Cabinet work,11.0,6.29,20.0,Own,0.0,First,0.0,0.0,9.0,AL,3769.0,15.7,Potential Dupe,,,13960.89,119830.44,Neg
APP-575551,1.375,48000.0,0,3.0,Daily,Male,10/22/2018,47.0,48000.0,drug,4.0,4.0,4.0,4.0,0.0,166674.05,25082.25,124.0,4.0,4.0,4.0,4.0,554.0,46.1376,132.0,1.495,No,Transportation,8.0,6.29,3.0,Own,0.0,Second,0.0,11.19,0.0,OK,0.0,2.5,New Deal,170410.52,96667.91,180026.31,2000088.6,Neg
APP-577274,1.37,21500.0,0,3.0,Daily,Male,10/22/2018,38.0,21500.0,,14.0,2.0,3.0,5.0,1.78,63609.11,5240.81,13.22,3.0,1.0,1.0,1.0,658.0,28.1162,155.0,1.37,Yes,Recreation,6.0,7.38,39.0,Rent,1.0,Second,1.0,12.13,34.0,TX,2097.0,4.4,Renewal,49715.82,58143.82,58271.78,763309.32,Neg
APP-571522,1.375,30000.0,0,3.0,Daily,Male,10/22/2018,32.0,30000.0,,2.0,1.0,2.0,2.0,0.0,141066.74,41856.3,14.5,2.0,1.0,2.0,2.0,615.0,123.1901,132.0,1.495,Yes,Contracting,34.0,6.29,26.0,Rent,0.0,Second,0.0,13.01,25.0,FL,15238.0,8.4,New Deal,189921.21,132003.16,162035.53,1692800.88,Neg
APP-577370,1.295,11000.0,0,3.0,Daily,Male,10/22/2018,29.0,11000.0,,4.0,1.0,1.0,4.0,0.0,13808.37,8147.18,6.67,2.0,1.0,1.0,2.0,549.0,69.0907,132.0,1.415,No,Wholesale,14.0,6.29,16.0,Own,0.0,First,0.0,0.0,11.0,IL,1123.0,0.9,Renewal,6271.27,13730.71,13726.22,165700.44,Pos
APP-577237,1.25,15500.0,0,3.0,Daily,Female,10/22/2018,30.0,15500.0,,1.0,1.0,1.0,1.0,0.0,15901.98,3678.03,29.0,1.0,1.0,1.0,1.0,653.0,26.6737,154.0,1.37,Yes,Beauty salons,5.0,7.33,20.0,Rent,0.0,First,0.0,0.0,20.0,RI,5178.0,0.7,New Deal,,,32975.55,190823.76,Pos
APP-577229,1.25,35000.0,0,3.0,Daily,Male,10/22/2018,54.0,35000.0,,1.0,1.0,1.0,1.0,0.0,36298.47,4115.33,87.0,1.0,1.0,1.0,1.0,603.0,13.2173,154.0,1.37,No,Restaurant,3.0,7.33,2.0,Own,0.0,First,0.0,0.0,1.0,CO,368.0,0.6,New Deal,,,40925.25,435581.64,Pos
APP-577112,1.375,7500.0,0,3.0,Daily,Male,10/22/2018,99.0,7500.0,traffic,1.0,1.0,1.0,1.0,0.0,18894.48,3327.74,11.25,1.0,1.0,1.0,1.0,519.0,39.1775,132.0,1.495,No,Contracting,25.0,6.29,32.0,Rent,0.0,First,0.0,0.0,32.0,NJ,2097.0,2.6,New Deal,21241.16,,13181.42,226733.76,Pos
APP-575913,1.295,17500.0,0,3.0,Daily,Male,10/22/2018,43.0,17500.0,traffic,1.0,1.0,1.0,1.0,0.0,21992.45,7475.02,32.0,1.0,1.0,1.0,1.0,529.0,39.8476,132.0,1.415,No,Medical transport,14.0,6.29,13.0,Rent,0.0,First,0.0,0.0,11.0,AZ,2051.0,2.1,New Deal,,,22025,263909.4,Pos
APP-575829,1.375,6000.0,0,3.0,Daily,Male,10/22/2018,57.0,6000.0,,1.0,1.0,1.0,1.0,0.0,7971.74,2958.98,20.67,1.0,1.0,1.0,1.0,586.0,43.5464,132.0,1.495,Yes,Insurance,10.0,6.29,48.0,Rent,1.0,First,1.0,0.0,9.0,IL,2113.0,4.8,New Deal,,,8690.74,95660.88,Pos
APP-575765,1.295,8000.0,0,3.0,Daily,Male,10/22/2018,41.0,8000.0,,2.0,2.0,2.0,2.0,0.0,37779.18,4525.58,15.75,2.0,2.0,2.0,2.0,642.0,52.7703,132.0,1.415,No,Contracting,12.0,6.29,8.0,Rent,1.0,First,1.0,0.0,1.0,CA,25.0,7.8,Potential Dupe,55185.5,,37475.67,453350.16,Pos
APP-575669,1.375,8000.0,0,3.0,Daily,Male,10/22/2018,49.0,8000.0,,1.0,1.0,1.0,1.0,0.0,10409,0,3.67,1.0,1.0,1.0,1.0,521.0,,132.0,1.495,Yes,Roofing,4.0,6.29,14.0,Rent,0.0,First,0.0,0.0,14.0,OH,614.0,0.9,New Deal,,,7839,124908,Pos
APP-571620,1.25,23500.0,0,3.0,Daily,Female,10/22/2018,41.0,23500.0,drug,1.0,1.0,1.0,1.0,0.0,24479.52,24850.96,10.0,1.0,1.0,1.0,1.0,753.0,118.87,154.0,1.37,Yes,Retail,2.0,7.33,13.0,Own,0.0,First,0.0,0.0,13.0,CA,2443.0,1.3,New Deal,,,35130.19,293754.24,Pos
APP-577310,1.375,9500.0,0,3.0,Daily,Female,10/22/2018,53.0,9500.0,,1.0,1.0,1.0,1.0,1.0,48612.99,5126.93,4.67,1.0,1.0,1.0,1.0,493.0,47.6525,132.0,1.495,Yes,Home health care,13.0,6.29,38.0,Own,0.0,Third,0.0,13.42,37.0,NC,3779.0,2.2,New Deal,13189.0,3600,48287.28,583355.88,Pos
APP-573724,1.25,54000.0,0,3.0,Daily,Male,10/22/2018,51.0,54000.0,,1.0,1.0,1.0,1.0,0.0,91442.33,28425.2,14.33,1.0,1.0,1.0,1.0,731.0,59.1711,154.0,1.37,No,Manufacturing,0.0,7.33,13.0,Rent,0.0,Second,0.0,6.98,13.0,OH,1613.0,11.8,New Deal,115636.0,58150,126330.62,1097307.96,Pos
APP-573162,1.375,13000.0,0,3.0,Daily,Male,10/22/2018,44.0,13000.0,traffic,1.0,1.0,1.0,1.0,0.33,59168.86,15519.46,5.67,1.0,1.0,1.0,1.0,574.0,105.4096,132.0,1.495,No,Trucking,9.0,6.29,11.0,Rent,0.0,Second,0.0,7.54,8.0,FL,2004.0,9.2,New Deal,65949.63,46415.17,63896.86,710026.32,Pos
APP-571267,1.295,20000.0,0,3.0,Daily,Male,10/22/2018,71.0,20000.0,traffic,1.0,1.0,1.0,1.0,0.67,46791.43,5671.41,16.0,1.0,1.0,1.0,1.0,647.0,26.4537,132.0,1.415,Yes,Trucking,12.0,6.29,24.0,Rent,0.0,Second,0.0,8.5,24.0,IN,16564.0,2.7,New Deal,46061.13,72986.55,41328.06,561497.16,Pos
APP-579399,1.375,10500.0,0,3.0,Daily,Female,10/23/2018,50.0,10500.0,drug,2.0,1.0,2.0,2.0,2.0,16966.56,357.7,21.25,2.0,1.0,2.0,2.0,496.0,3.0079,132.0,1.495,Yes,Bars,19.0,6.29,23.0,Rent,0.0,First,0.0,0.0,5.0,MD,5115.0,5.4,New Deal,17979.63,,32285.52,203598.72,Neg
APP-578975,1.495,7000.0,0,3.0,Daily,Male,10/23/2018,40.0,7000.0,,3.0,1.0,1.0,1.0,0.0,9563.24,1061.21,8.33,2.0,1.0,1.0,1.0,538.0,13.3856,132.0,1.495,No,Roofing,7.0,6.29,13.0,Rent,1.0,First,1.0,0.0,12.0,GA,1030.0,3.4,Paid Renewal,,,7440,114758.88,Neg
APP-578746,1.295,27000.0,0,3.0,Daily,Male,10/23/2018,45.0,27000.0,,5.0,1.0,1.0,5.0,0.0,34030.69,6918.68,9.12,4.0,1.0,1.0,4.0,715.0,26.608,132.0,1.415,No,Transportation,19.0,6.29,16.0,Own,0.0,First,0.0,0.0,16.0,FL,2940.0,6.3,Renewal,85979.97,67486.5,73097.15,408368.28,Neg
APP-578606,1.375,15000.0,0,3.0,Daily,Female,10/23/2018,47.0,15000.0,traffic,1.0,1.0,1.0,1.0,0.0,20010.66,2787.85,40.33,1.0,1.0,1.0,1.0,540.0,16.4097,132.0,1.495,Yes,Retail,8.0,6.29,16.0,Rent,0.0,First,0.0,0.0,11.0,NJ,6255.0,0.6,New Deal,,,31701.44,240127.92,Neg
APP-577710,1.295,10500.0,0,3.0,Daily,Male,10/23/2018,57.0,10500.0,traffic,1.0,1.0,1.0,1.0,0.0,13137.95,2524.33,6.0,1.0,1.0,1.0,1.0,609.0,22.4265,132.0,1.415,No,Trucking,11.0,6.29,17.0,Own,0.0,First,0.0,0.0,17.0,TX,1559.0,1.3,New Deal,,,23579.27,157655.4,Neg
APP-577493,1.375,10500.0,0,3.0,Daily,Male,10/23/2018,41.0,10500.0,drug,8.0,1.0,1.0,1.0,0.0,16874,2955.76,7.67,6.0,1.0,1.0,1.0,493.0,24.855,132.0,1.495,No,Contracting,35.0,6.29,36.0,Own,1.0,First,1.0,0.0,16.0,VA,11586.0,4.4,New Deal,,,16590,202488,Neg
APP-575845,1.375,9000.0,0,3.0,Daily,Male,10/23/2018,46.0,9000.0,,1.0,1.0,1.0,1.0,0.33,11868.99,19913.56,3.0,1.0,1.0,1.0,1.0,662.0,195.3651,132.0,1.495,Yes,Contracting,4.0,6.29,12.0,Rent,1.0,First,1.0,0.0,12.0,WA,2752.0,10.9,New Deal,,,11903.4,142427.88,Neg
APP-575555,1.375,43500.0,0,3.0,Daily,Male,10/23/2018,22.0,43500.0,traffic,1.0,1.0,1.0,1.0,0.0,123615.65,160054.61,17.0,1.0,1.0,1.0,1.0,561.0,324.8718,132.0,1.495,No,Engineering,0.0,6.29,7.0,Rent,0.0,First,0.0,0.0,4.0,FL,65.0,0.5,New Deal,,,119761.61,1483387.8,Neg
APP-570241,1.26,23000.0,0,3.0,Daily,Male,10/23/2018,47.0,23000.0,traffic,2.0,1.0,1.0,2.0,0.0,21074.04,6043.33,27.5,1.0,1.0,1.0,1.0,525.0,32.8135,176.0,1.38,Yes,Entertainment,2.0,8.38,13.0,Own,0.0,First,0.0,0.0,13.0,CA,4232.0,12.8,Renewal,7290.27,6520,9218.99,252888.48,Neg
APP-575763,1.375,11000.0,0,3.0,Daily,Male,10/23/2018,30.0,11000.0,traffic,2.0,1.0,1.0,2.0,0.0,43499.94,8908.65,15.71,2.0,1.0,1.0,2.0,596.0,65.7702,132.0,1.495,No,Transportation,26.0,6.29,11.0,Rent,0.0,Second,0.0,11.06,8.0,FL,803.0,6.9,New Deal,40777.29,62248.76,42593.35,521999.28,Neg
APP-574464,1.27,150000.0,0,3.0,Daily,Male,10/23/2018,104.0,150000.0,traffic,1.0,1.0,1.0,1.0,1.33,647242.69,30429.56,32.33,1.0,1.0,1.0,1.0,748.0,30.4296,198.0,1.32,Yes,Landscaping,4.0,9.43,12.0,Own,0.0,Fourth,0.0,6.05,12.0,AL,745.0,38.6,New Deal,,,712353.31,7766912.28,Neg
